artist_name,mb_artist_id,mb_country,mb_type,mb_begin_year,tag,tag_count
TLC,99790314-885a-4975-8614-9c5bc890364d,US,Group,1991,crunk,1
TLC,99790314-885a-4975-8614-9c5bc890364d,US,Group,1991,pop rap,2
TLC,99790314-885a-4975-8614-9c5bc890364d,US,Group,1991,new jack swing,1
TLC,99790314-885a-4975-8614-9c5bc890364d,US,Group,1991,hip hop rnb and dance hall,0
TLC,99790314-885a-4975-8614-9c5bc890364d,US,Group,1991,r&b,1
TLC,99790314-885a-4975-8614-9c5bc890364d,US,Group,1991,contemporary r&b,2
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,jazz,1
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,hip hop,2
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,funk,2
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,neo-soul,1
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,soul,5
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,acid jazz,1
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,neo soul,2
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,soul and reggae,1
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,funk soul,1
Erykah Badu,321531fc-db73-4ffa-a959-61a61a2908c1,US,Person,1971,contemporary r&b,3
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,pop,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,jazz,5
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,blues,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,british,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,uk,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,easy listening,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,neo-soul,3
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,soul,14
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,female vocals,1
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,crossover jazz,1
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,vocal jazz,2
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,neo soul,3
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,jazz pop,2
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,english,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,jazz and blues,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,pop soul,2
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,i heard love is blind,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,death by overdose,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,r&b,1
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,contemporary r&b,8
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,rhythm & blues,1
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,frank,0
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,27 club,1
Amy Winehouse,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,GB,Person,1983,death by drug overdose,0
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,hip hop rnb and dance hall,0
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,90s r&b,1
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,hip hop soul,2
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,r&b,2
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,hip hop,1
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,new jack swing,1
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,dance-pop,1
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,adult contemporary,1
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,neo-soul,1
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,uk bass,1
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,contemporary r&b,3
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,soul,1
Mary J. Blige,db76c5ca-d555-4f09-b1db-baa1b713d875,US,Person,1971,2008 universal fire victim,1
Sharon Jones & The Dap-Kings,8d50cd20-34f2-4abe-ba16-0759ee0fb9f5,US,Group,1996,funk,1
Sharon Jones & The Dap-Kings,8d50cd20-34f2-4abe-ba16-0759ee0fb9f5,US,Group,1996,soul,2
Sharon Jones & The Dap-Kings,8d50cd20-34f2-4abe-ba16-0759ee0fb9f5,US,Group,1996,classic pop and rock,1
Leon Bridges,69d9dfd7-19b7-4a75-8a53-9f733fb5d774,US,Person,1989,soul,2
Leon Bridges,69d9dfd7-19b7-4a75-8a53-9f733fb5d774,US,Person,1989,neo soul,1
Leon Bridges,69d9dfd7-19b7-4a75-8a53-9f733fb5d774,US,Person,1989,smooth soul,1
Leon Bridges,69d9dfd7-19b7-4a75-8a53-9f733fb5d774,US,Person,1989,r&b,2
Leon Bridges,69d9dfd7-19b7-4a75-8a53-9f733fb5d774,US,Person,1989,regional mexicano,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,soul,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,1980s,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,1970s,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,2000s,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,soft rock,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,crossover jazz,0
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,vocal jazz,4
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,jazz-funk,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,contemporary jazz,0
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,jazz pop,0
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,soul jazz,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,smooth jazz,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,easy listening soundtracks and musicals,0
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,pop soul,0
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,am pop,0
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,smooth soul,1
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,al jarreau,0
Al Jarreau,3e54ba8b-f4cc-4192-9813-890d570e2b7a,US,Person,1940,contemporary pop/rock,0
Nia Smith,4c24e126-cdc9-4be1-9caa-570ced8dafca,,Person,,,0
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,funk,2
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,soul,3
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,disco,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,quiet storm,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,film score,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,classic pop and rock,0
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,pop soul,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,smooth soul,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,r&b,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,soft r&b,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,sweet soul,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,creamy soul,1
Rose Royce,846482ac-d4c4-4286-8002-b14a601d8ec0,US,Group,1976,2008 universal fire victim,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,rock,4
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,pop,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,alternative rock,2
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,folk,0
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,punk rock,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,singer-songwriter,3
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,indie rock,6
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,folk rock,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,j-pop,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,indie,2
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,alternative,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,garage rock,2
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,dream pop,0
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,indie dance,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,folk punk,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,alternative/indie rock,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,alternative singer/songwriter,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,2010s,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,art pop,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,millennial,1
Mitski,fa58cf24-0e44-421d-8519-8bf461dcfaa5,US,Person,1990,2020s,1
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,rock,2
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,alternative rock,19
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,american,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,punk rock,1
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,usa,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,indie rock,10
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,américain,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,acoustic rock,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,noise pop,1
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,post-hardcore,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,surf rock,1
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,noise rock,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,rock music,1
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,4ad,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,rock and indie,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,surfer music,0
Pixies,b6b2bb8d-54a9-491f-9607-7b546023b433,US,Group,1986,rock groups,1
Dominic Fike,e337c918-098f-418e-97a2-81dc224b1bf9,,Person,1995,alternative pop,1
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,alternative,1
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,synth-pop,1
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,lo-fi,2
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,indie pop,3
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,psychedelic pop,2
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,dream pop,3
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,psychedelic soul,1
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,bedroom pop,1
The Marías,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,,Group,2016,2020s,1
Holly Humberstone,736c8ea9-b5c3-4c5f-8782-28e633f0c084,GB,Person,1999,pop,4
Holly Humberstone,736c8ea9-b5c3-4c5f-8782-28e633f0c084,GB,Person,1999,synth-pop,1
Holly Humberstone,736c8ea9-b5c3-4c5f-8782-28e633f0c084,GB,Person,1999,alternative pop,3
Holly Humberstone,736c8ea9-b5c3-4c5f-8782-28e633f0c084,GB,Person,1999,2020s,1
Holly Humberstone,736c8ea9-b5c3-4c5f-8782-28e633f0c084,GB,Person,1999,gen z,1
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,rock,5
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,alternative rock,17
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,american,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,grunge,2
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,post-punk,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,usa,1
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,indie rock,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,power pop,4
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,folk rock,4
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,indie,1
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,glam rock,2
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,américain,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,classic rock,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,college rock,2
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,acoustic rock,1
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,noise pop,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,jangle pop,8
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,pop rock,6
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,neo-psychedelia,2
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,alternative country,2
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,chamber pop,2
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,athens,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,rock and indie,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,georgia,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,electronic rock,1
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,pop/rock,0
R.E.M.,ea4dfa26-f633-4da6-a52a-f49ea4897b58,US,Group,1980,2008 universal fire victim,1
Parcels,5318e774-f5b6-4ee0-82cb-4dcf398c3ff8,AU,Group,2014,electronic,1
Parcels,5318e774-f5b6-4ee0-82cb-4dcf398c3ff8,AU,Group,2014,disco,1
Parcels,5318e774-f5b6-4ee0-82cb-4dcf398c3ff8,AU,Group,2014,dance-pop,-1
Parcels,5318e774-f5b6-4ee0-82cb-4dcf398c3ff8,AU,Group,2014,boogie,1
Parcels,5318e774-f5b6-4ee0-82cb-4dcf398c3ff8,AU,Group,2014,indietronica,1
Parcels,5318e774-f5b6-4ee0-82cb-4dcf398c3ff8,AU,Group,2014,nu disco,1
Parcels,5318e774-f5b6-4ee0-82cb-4dcf398c3ff8,AU,Group,2014,nu-disco,1
Com Truise,51f1ca49-846a-4ef1-b4fa-187ecc88bbe5,US,Person,1985,electronic,3
Com Truise,51f1ca49-846a-4ef1-b4fa-187ecc88bbe5,US,Person,1985,synthpop,1
Com Truise,51f1ca49-846a-4ef1-b4fa-187ecc88bbe5,US,Person,1985,chillwave,2
Com Truise,51f1ca49-846a-4ef1-b4fa-187ecc88bbe5,US,Person,1985,synthwave,3
Com Truise,51f1ca49-846a-4ef1-b4fa-187ecc88bbe5,US,Person,1985,iswcs pending,0
Com Truise,51f1ca49-846a-4ef1-b4fa-187ecc88bbe5,US,Person,1985,sound recording executives and producers,1
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,electronic,1
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,pop,0
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,rave,0
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,indie rock,3
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,alternative,1
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,soul,0
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,synth-pop,5
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,electropop,2
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,indie pop,1
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,indietronica,4
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,united kingdom,1
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,new rave,1
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,rock and indie,1
Metronomy,93eb7110-0bc9-4d3f-816b-4b52ef982ec8,GB,Group,1999,art pop,1
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,rock,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,electronic,6
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,downtempo,13
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,pop,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,jazz,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,dance,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,house,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,british,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,idm,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,electro,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,uk,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,deep house,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,techno,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,electronica,5
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,breakbeat,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,disco,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,downbeat,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,breaks,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,world music,1
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,acid jazz,1
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,uk garage,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,english,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,trip hop,7
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,nu jazz,3
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,club,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,ninja tune,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,future jazz,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,edm,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,bassline,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,ambient breakbeat,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,jazz-house,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,melodic techno,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,melodic house,0
Bonobo,9a709693-b4f8-4da9-8cc1-038c911a61be,GB,Person,1976,organic house,0
Jungle,ce3bc975-a76f-415b-a6cd-1e568c5714dd,US,Group,1987,east coast hip hop,2
Jungle,ce3bc975-a76f-415b-a6cd-1e568c5714dd,US,Group,1987,rock and indie,1
Jungle,ce3bc975-a76f-415b-a6cd-1e568c5714dd,US,Group,1987,hip hop,4
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,rock,1
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,jazz,3
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,blues,1
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,jazz rock,1
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,jazz fusion,2
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,jazz-rock,0
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,jazz pop,1
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,smooth jazz,3
Larry Carlton,f1f81989-dfa9-4bd3-805e-dcf3900c43e3,US,Person,1948,progressive pop,1
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,pop,-1
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,jazz,1
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,singer-songwriter,3
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,bossa nova,1
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,vocal jazz,1
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,jazz pop,6
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,traditional pop,0
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,2020s,2
Laufey,21a89505-10a9-4ac0-8388-833bc07b9f86,IS,Person,1999,gen z,2
Bob James,f4d2fc5a-cacb-47c8-b096-ee73864b1aa8,US,Person,1939,jazz,1
Bob James,f4d2fc5a-cacb-47c8-b096-ee73864b1aa8,US,Person,1939,jazz fusion,1
Bob James,f4d2fc5a-cacb-47c8-b096-ee73864b1aa8,US,Person,1939,jazz-funk,1
Bob James,f4d2fc5a-cacb-47c8-b096-ee73864b1aa8,US,Person,1939,contemporary jazz,1
Bob James,f4d2fc5a-cacb-47c8-b096-ee73864b1aa8,US,Person,1939,smooth jazz,1
Herb Alpert,db76f244-049f-440e-be53-cc5f3c0cdfb6,US,Person,1935,jazz,2
Herb Alpert,db76f244-049f-440e-be53-cc5f3c0cdfb6,US,Person,1935,easy listening,1
Herb Alpert,db76f244-049f-440e-be53-cc5f3c0cdfb6,US,Person,1935,disco,1
Herb Alpert,db76f244-049f-440e-be53-cc5f3c0cdfb6,US,Person,1935,jazz fusion,1
Herb Alpert,db76f244-049f-440e-be53-cc5f3c0cdfb6,US,Person,1935,jazz-funk,1
Herb Alpert,db76f244-049f-440e-be53-cc5f3c0cdfb6,US,Person,1935,jazz pop,1
Herb Alpert,db76f244-049f-440e-be53-cc5f3c0cdfb6,US,Person,1935,smooth jazz,2
Herb Alpert,db76f244-049f-440e-be53-cc5f3c0cdfb6,US,Person,1935,classic pop and rock,1
Dave Koz,461b7812-cc9c-4e30-ab22-1b42bdba15fd,US,Person,1963,smooth jazz,2
Dave Koz,461b7812-cc9c-4e30-ab22-1b42bdba15fd,US,Person,1963,queer,1
Dave Koz,461b7812-cc9c-4e30-ab22-1b42bdba15fd,US,Person,1963,contemporary jazz,1
Dave Koz,461b7812-cc9c-4e30-ab22-1b42bdba15fd,US,Person,1963,saxophonist,1
Dave Koz,461b7812-cc9c-4e30-ab22-1b42bdba15fd,US,Person,1963,jazz,3
Jeff Lorber,22f5e7bb-1ac9-4c8f-935c-3e10c36b955d,US,Person,1952,jazz,2
Jeff Lorber,22f5e7bb-1ac9-4c8f-935c-3e10c36b955d,US,Person,1952,jazz fusion,1
Jeff Lorber,22f5e7bb-1ac9-4c8f-935c-3e10c36b955d,US,Person,1952,contemporary jazz,1
Jeff Lorber,22f5e7bb-1ac9-4c8f-935c-3e10c36b955d,US,Person,1952,smooth jazz,1
